label,area,equivalent_diameter,eccentricity,solidity,perimeter,mean_intensity
83,1136.0,38.03156745151513,0.7899120845942634,0.8792569659442725,146.91168824543144,0.8007475
84,31.0,6.282549314314218,0.7862740438228212,0.96875,18.485281374238568,0.70396566
85,43.0,7.399277020331919,0.9403791972214789,0.9555555555555556,26.242640687119287,0.71138906
86,101.0,11.340070282773887,0.8511980073578626,0.9099099099099099,41.42031021678297,0.6966691
87,110.0,11.834540545406394,0.9845472545094167,0.9482758620689655,55.89949493661166,0.81354576
88,609.0,27.846056861676377,0.7777945150099103,0.9354838709677419,104.25483399593905,0.8702009
89,61.0,8.812923024107548,0.734380077359527,0.8840579710144928,30.692388155425114,0.8305167
90,54.0,8.291859587312052,0.9464508708896086,0.8181818181818182,32.69238815542512,0.83141315
91,17.0,4.652426491681278,0.9658358903628802,0.85,14.414213562373096,0.84177303
92,94.0,10.940041919714261,0.37307032046060506,0.8952380952380953,36.14213562373095,0.72818726
93,11.0,3.742410318509555,0.8029966139691335,1.0,10.242640687119286,0.6420026
94,146.0,13.63425735166143,0.9502689787525785,0.8588235294117647,59.31370849898476,0.77873296
95,85.0,10.403141895720198,0.5725436082986287,0.9340659340659341,34.7634559672906,0.7461771
96,226.0,16.96325844612841,0.43316683471533135,0.9300411522633745,58.48528137423857,0.83936656
97,24.0,5.527906391541368,0.9849097240019141,0.8571428571428571,21.621320343559642,0.80352324
98,490.0,24.977737626138797,0.8626507006049298,0.7877813504823151,104.42640687119285,0.80459964
99,278.0,18.81384047546846,0.7788476009934111,0.8011527377521613,75.31980515339464,0.77837276
100,253.0,17.94796937867892,0.679303865269369,0.8547297297297297,65.18376618407356,0.77409536
101,13.0,4.068428945128219,0.9375978123483882,0.8666666666666667,10.414213562373096,0.660923
102,15.0,4.370193722368317,0.955076820277326,0.8823529411764706,12.414213562373096,0.82304025
103,33.0,6.4820448144285745,0.9923289484903559,0.8461538461538461,30.82842712474619,0.7262966
104,33.0,6.4820448144285745,0.9924784186875679,0.825,30.82842712474619,0.7402908
105,188.0,15.471555655790098,0.568012085299869,0.9215686274509803,52.384776310850235,0.76266
106,86.0,10.464157913908982,0.8276707630329639,0.8958333333333334,36.7634559672906,0.8229546
107,1094.0,37.32189788770486,0.8089977680128901,0.9193277310924369,150.60407640085654,0.83351344
108,137.0,13.207339536360731,0.6369319537257875,0.9013157894736842,45.14213562373095,0.8150578
109,38.0,6.955796338302048,0.743646474812794,0.8837209302325582,21.31370849898476,0.70388395
110,39.0,7.046725639945928,0.9764711987880558,0.8666666666666667,27.242640687119284,0.7792566
111,446.0,23.829914749152643,0.9427938028482228,0.7483221476510067,106.39696961966999,0.82201374
112,21.0,5.170882945826411,0.7246863639387265,0.9130434782608695,15.692388155425117,0.769241
113,123.0,12.514330345744634,0.4333580321266269,0.9609375,41.071067811865476,0.8212031
114,20.0,5.046265044040321,0.9776265473273626,0.8695652173913043,17.621320343559642,0.89224184
115,11.0,3.742410318509555,0.9947426664150608,0.7333333333333333,9.0,0.8428125
116,97.0,11.11324596323283,0.7838693525476826,0.8981481481481481,41.14213562373095,0.7214388
117,263.0,18.29923496393627,0.4359784600051368,0.8622950819672132,68.38477631085024,0.7527104
118,156.0,14.093451279891855,0.7705362386593744,0.9176470588235294,48.62741699796952,0.8130406
119,201.0,15.99753570059363,0.7491847238426793,0.8893805309734514,58.384776310850235,0.8486275
120,51.0,8.058239062071396,0.7345582439952119,0.9807692307692307,24.828427124746188,0.75450075
121,23.0,5.4115163798060095,0.9823815697849207,0.8214285714285714,20.414213562373096,0.8167559
122,900.0,33.851375012865375,0.5384054648530863,0.8547008547008547,132.26093065034894,0.8269781
123,71.0,9.507891862878783,0.8094413616774605,0.922077922077922,32.14213562373095,0.67371285
124,972.0,35.17938085701024,0.930895771705046,0.9274809160305344,142.25483399593907,0.8531687
125,585.0,27.29185104880338,0.31767812718451727,0.8796992481203008,105.7401153701776,0.78414744
126,8.0,3.1915382432114616,0.9882973211106715,0.8,6.0,0.67971957
127,566.0,26.844991754889815,0.855082629410045,0.930921052631579,103.97665940288701,0.84623003
128,236.0,17.334489682638438,0.7438240167904324,0.8644688644688645,65.79898987322333,0.76456696
129,25.0,5.641895835477563,0.5461243904621926,0.8333333333333334,18.86396103067893,0.6731799
130,21.0,5.170882945826411,0.712241974147557,1.0,14.242640687119284,0.67705876
131,196.0,15.797308339337176,0.7024057371769801,0.9849246231155779,52.242640687119284,0.8520417
132,22.0,5.292567428401227,0.7644398449211225,0.8148148148148148,15.86396103067893,0.672604
133,644.0,28.635053113438516,0.897437364754334,0.5309150865622424,162.70458146424488,0.8789976
134,120.0,12.360774464742066,0.9971349372923485,0.8695652173913043,83.07106781186548,0.8572918
135,121.0,12.412170838050638,0.997257457988217,0.8705035971223022,84.48528137423857,0.848497
136,25.0,5.641895835477563,0.6589752126678906,0.8928571428571429,16.485281374238568,0.69594455
137,325.0,20.342144725641095,0.7115244587704477,0.8904109589041096,77.21320343559643,0.8367456
138,15.0,4.370193722368317,0.955076820277326,0.8823529411764706,12.414213562373096,0.91992134
139,85.0,10.403141895720198,0.836615193051926,1.0,33.65685424949238,0.88995147
140,161.0,14.317526556719258,0.9951919555064803,0.8994413407821229,87.31370849898475,0.85189116
141,1004.0,35.75377606511099,0.8431526983697282,0.8530161427357689,164.76955262170048,0.82544017
142,123.0,12.514330345744634,0.7768687376288852,0.9389312977099237,41.89949493661167,0.72532845
143,95.0,10.998079684646791,0.7981218013991579,0.8482142857142857,41.21320343559642,0.68248487
144,435.0,23.534213434057992,0.8179876767889209,0.8682634730538922,105.97665940288702,0.758285
145,121.0,12.412170838050638,0.997257457988217,0.8705035971223022,84.48528137423857,0.82410467
146,28.0,5.970821321441846,0.45694940884484236,0.875,18.27817459305202,0.72135675
147,29.0,6.076507779746499,0.739905776519888,0.8285714285714286,19.863961030678926,0.7932664
148,585.0,27.29185104880338,0.7383971353811083,0.9169278996865203,98.22539674441619,0.8282614
149,107.0,11.67204486311899,0.8642828398048888,0.8916666666666667,44.14213562373095,0.83935034
150,120.0,12.360774464742066,0.9971349372923485,0.8695652173913043,83.07106781186548,0.82801914
151,227.0,17.000746355818674,0.40439141075866986,0.8697318007662835,62.17766952966369,0.7647014
152,29.0,6.076507779746499,0.5894795034977588,0.9354838709677419,17.485281374238568,0.71120936
153,114.0,12.047792665040703,0.7481182578031684,0.912,39.72792206135786,0.756246
154,119.0,12.309163489997376,0.7328137332981309,0.937007874015748,43.59188309203678,0.7732386
155,39.0,7.046725639945928,0.6159203754645358,0.975,20.82842712474619,0.7171921
156,39.0,7.046725639945928,0.9743100281162406,0.8478260869565217,27.242640687119284,0.87968427
157,78.0,9.965574970333758,0.6411695262014167,0.896551724137931,33.10660171779821,0.76525223
158,159.0,14.228319915326999,0.6098374786797673,0.8368421052631579,54.834523779156065,0.6917792
159,390.0,22.283703068536735,0.7648612914323331,0.8647450110864745,84.18376618407356,0.7630315
160,43.0,7.399277020331919,0.8892347671143856,0.8431372549019608,27.071067811865476,0.7815174
161,2348.0,54.67692795904102,0.785416874716915,0.7544987146529563,244.40916292848976,0.85926497
162,456.0,24.095585330081406,0.6170644461489958,0.9047619047619048,85.73401871576773,0.76695526
163,33.0,6.4820448144285745,0.8005494203685337,1.0,19.071067811865476,0.83917034
164,174.0,14.884343478431232,0.5486457853858117,0.9015544041450777,52.17766952966369,0.80949086
165,583.0,27.245158369526866,0.8070693734851546,0.8523391812865497,107.01219330881976,0.80778146
166,100.0,11.283791670955125,0.9482030312932169,0.819672131147541,48.10660171779821,0.7766262
167,13.0,4.068428945128219,0.7743457464718221,0.9285714285714286,10.207106781186548,0.65266865
168,86.0,10.464157913908982,0.8336522484643928,0.7962962962962963,40.14213562373095,0.7935735
169,81.0,10.155412503859614,0.5271852210359109,0.9759036144578314,31.65685424949238,0.7502922
170,46.0,7.653039857325812,0.7524967055330012,0.9019607843137255,25.31370849898476,0.70861775
171,146.0,13.63425735166143,0.7288491455205942,0.9299363057324841,48.27817459305202,0.7353573
172,443.0,23.74963406702674,0.6824481700044994,0.9365750528541226,80.91168824543142,0.77745867
173,1534.0,44.1944505749731,0.633135781581246,0.8608305274971941,181.23149339882605,0.83709234
174,58.0,8.593479713983122,0.7520956498720349,0.9354838709677419,29.899494936611664,0.68823874
175,11.0,3.742410318509555,0.8696694471536168,1.0,10.242640687119286,0.647424
176,21.0,5.170882945826411,0.978628681005368,0.84,18.414213562373096,0.8342493
177,348.0,21.049640414216977,0.6986132750325575,0.9206349206349206,78.14213562373095,0.8434152
178,73.0,9.640875829802336,0.7659525319369668,0.9605263157894737,30.485281374238568,0.7337033
179,114.0,12.047792665040703,0.4861930166199529,0.912,41.10660171779821,0.7332185
180,48.0,7.817640190446719,0.8298891212324958,0.8135593220338984,26.656854249492383,0.74316424
181,201.0,15.99753570059363,0.33038984485265815,0.8973214285714286,57.55634918610404,0.83226645
182,78.0,9.965574970333758,0.842634782007951,0.8041237113402062,37.10660171779821,0.751646
183,439.0,23.642169108157916,0.735234959505809,0.8393881453154876,94.63351365237939,0.79479325
184,70.0,9.440697438826296,0.8305534688552929,0.8235294117647058,35.10660171779821,0.8515693
185,68.0,9.304852983362556,0.9121151607641016,0.918918918918919,33.31370849898476,0.726563
186,183.0,15.26443044094783,0.7926285871336426,0.9432989690721649,56.28427124746191,0.7914932
187,156.0,14.093451279891855,0.6667260744881758,0.8,57.00609665440987,0.7679675
188,60.0,8.740387444736633,0.7619187231926307,0.9230769230769231,28.86396103067893,0.70426
189,13.0,4.068428945128219,0.9350588483818555,0.8666666666666667,10.82842712474619,0.73206955
190,24.0,5.527906391541368,0.9849097240019141,0.8571428571428571,21.621320343559642,0.7926534
191,394.0,22.397686948112614,0.8493335383919273,0.8347457627118644,92.11269837220809,0.8056994
192,25.0,5.641895835477563,0.9861912843277706,0.8620689655172413,22.82842712474619,0.7176661
193,13.0,4.068428945128219,0.9962942897654247,0.7222222222222222,11.0,0.7187369
194,36.0,6.770275002573076,0.9675002656486894,0.8780487804878049,26.035533905932738,0.714887
195,37.0,6.863662517577698,0.9780236769100409,0.8604651162790697,29.071067811865476,0.7383971
196,91.0,10.764051215546116,0.9496069438956729,0.9479166666666666,42.24264068711929,0.84785014
197,438.0,23.615226456547084,0.689715239517571,0.8605108055009824,94.83452377915607,0.7226972
198,177.0,15.012108426804138,0.13933676290258337,0.8271028037383178,57.79898987322332,0.76656777
199,335.0,20.65272978291924,0.8760384223120259,0.8052884615384616,88.2842712474619,0.7638541
200,53.0,8.214724333230155,0.6518421696503569,0.9464285714285714,25.65685424949238,0.7471034
201,2376.0,55.00197413085049,0.5434130024273071,0.9252336448598131,215.095454429505,0.8230183
202,22.0,5.292567428401227,0.9818597686660243,0.8461538461538461,19.621320343559642,0.6755434
